UwejuLxatofLJhpnntRZ7jX3O2Z9swZzWmi88fyl74A=,1995-07-01T00:04:40.000+05:30,804537280,GET /facilities/vab.html HTTP/1.0,200,4045,/facilities/vab.html,NA,1995,7,1
nX/WS+ZtzF+OwLbWWlAuoL5kbWs2RSR4PlVkq0aC00k=,1995-07-01T00:04:44.000+05:30,804537284,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:04:48.000+05:30,804537288,GET /shuttle/missions/sts-78/mission-sts-78.html HTTP/1.0,200,4377,/shuttle/missions/sts-78/mission-sts-78.html,NA,1995,7,1
c6n4xbwq0wF6qERFI+2sSQ==,1995-07-01T00:04:52.000+05:30,804537292,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,Canada,1995,7,1
XLXYKV4gqezf5XCwAzILElQpZZCohJweV5WdnpJEnO4=,1995-07-01T00:04:55.000+05:30,804537295,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114,/history/apollo/apollo-13/apollo-13.html,NA,1995,7,1
d4J80cJO5bfVWMlevtuPd5sfkqeBrI1BrRnxczQ70Zs=,1995-07-01T00:05:02.000+05:30,804537302,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA,1995,7,1
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,1995-07-01T00:05:06.000+05:30,804537306,GET /shuttle HTTP/1.0,302,-,/shuttle,NA,1995,7,1
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,1995-07-01T00:05:07.000+05:30,804537307,GET /shuttle/ HTTP/1.0,200,957,/shuttle/,NA,1995,7,1
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,1995-07-01T00:05:09.000+05:30,804537309,GET /shuttle/missions/61-c/mission-61-c.html HTTP/1.0,200,8368,/shuttle/missions/61-c/mission-61-c.html,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:05:13.000+05:30,804537313,GET /shuttle/missions/sts-78/news HTTP/1.0,302,-,/shuttle/missions/sts-78/news,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:05:14.000+05:30,804537314,GET /shuttle/missions/sts-78/news/ HTTP/1.0,200,374,/shuttle/missions/sts-78/news/,NA,1995,7,1
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,1995-07-01T00:05:18.000+05:30,804537318,GET /shuttle/missions/sts-78/mission-sts-78.html HTTP/1.0,200,4377,/shuttle/missions/sts-78/mission-sts-78.html,NA,1995,7,1
nubbb5nQOU+RN0xbfjiIqkRPqGdn+nNA3klodFJV92o=,1995-07-01T00:05:22.000+05:30,804537322,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634,/shuttle/missions/sts-71/images/images.html,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:05:23.000+05:30,804537323,GET /shuttle/missions/sts-78/ HTTP/1.0,200,1596,/shuttle/missions/sts-78/,NA,1995,7,1
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,1995-07-01T00:05:25.000+05:30,804537325,GET / HTTP/1.0,200,7074,/,NA,1995,7,1
c6n4xbwq0wF6qERFI+2sSQ==,1995-07-01T00:05:26.000+05:30,804537326,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538,/shuttle/countdown/liftoff.html,Canada,1995,7,1
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,1995-07-01T00:05:29.000+05:30,804537329,GET /shuttle/movies/ HTTP/1.0,200,602,/shuttle/movies/,NA,1995,7,1
nX/WS+ZtzF+OwLbWWlAuoL5kbWs2RSR4PlVkq0aC00k=,1995-07-01T00:05:30.000+05:30,804537330,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:05:43.000+05:30,804537343,GET /shuttle/missions/sts-72/mission-sts-72.html HTTP/1.0,200,3752,/shuttle/missions/sts-72/mission-sts-72.html,NA,1995,7,1
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,1995-07-01T00:05:46.000+05:30,804537346,GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0,200,13469,/shuttle/missions/sts-70/mission-sts-70.html,NA,1995,7,1
rcY9jAPaquRqBDW1fCHAVg==,1995-07-01T00:05:53.000+05:30,804537353,GET /history/skylab/skylab.html HTTP/1.0,200,1687,/history/skylab/skylab.html,NA,1995,7,1
QsoR4Xfu+8sW0NY/QtdWcQ==,1995-07-01T00:05:53.000+05:30,804537353,GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0,200,3092,/shuttle/missions/sts-71/movies/movies.html,United States,1995,7,1
LfUeUhv3yvKVq//upn5v1DAWu0GgutUImoZ4vqI66e4=,1995-07-01T00:05:54.000+05:30,804537354,GET /shuttle/countdown/ HTTP/1.0,200,3985,/shuttle/countdown/,United States,1995,7,1
7bG0Dg9VDi6sIPyuiv2+EHE/p7pl9EhM/wDFibYPNfE=,1995-07-01T00:05:55.000+05:30,804537355,GET /ksc.html HTTP/1.0,200,7074,/ksc.html,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:05:58.000+05:30,804537358,GET /shuttle/missions/sts-72/news HTTP/1.0,302,-,/shuttle/missions/sts-72/news,NA,1995,7,1
JtWZz86D5sGVfl7/mSHPfg==,1995-07-01T00:05:59.000+05:30,804537359,GET /facts/faq04.html HTTP/1.0,200,27063,/facts/faq04.html,NA,1995,7,1
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,1995-07-01T00:05:59.000+05:30,804537359,GET /shuttle/missions/sts-72/news/ HTTP/1.0,200,374,/shuttle/missions/sts-72/news/,NA,1995,7,1
9o+i2XWmAvXPrf8GCLfGAA==,1995-07-01T00:06:00.000+05:30,804537360,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA,1995,7,1
dBYyOP3aosBt4SGT3a/AK/AaeKWOUsh7HtYTcsGBArY=,1995-07-01T00:06:01.000+05:30,804537361,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985,/shuttle/countdown/countdown.html,NA,1995,7,1
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,1995-07-01T00:06:02.000+05:30,804537362,GET /history/history.html HTTP/1.0,200,1502,/history/history.html,NA,1995,7,1
L8agLtjPJEjy3/+WDvcj0kQswUdQ95ERDn4a5UrAlN8=,1995-07-01T00:06:06.000+05:30,804537366,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114,/history/apollo/apollo-13/apollo-13.html,NA,1995,7,1
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,1995-07-01T00:06:06.000+05:30,804537366,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040,/shuttle/missions/sts-71/mission-sts-71.html,NA,1995,7,1
